id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,edinburgh_distance_km,edinburgh_drive_time_minutes,edinburgh_transit_time_minutes,glasgow_distance_km,glasgow_drive_time_minutes,glasgow_transit_time_minutes
168083540,1995,"£1,995 pcm",monthly,Flat,3,2.0,"2755LT New Mart Place, Edinburgh, EH14 1TX","REF: 2755LT: NEW MART PLACE   Excellent, 3-bedroom (HMO) flat located on New Mart Place, just off Chesser Avenue.  The location is ideally situated for access to Edinburgh Park, RBS Gogar Campus, the Gyle Shopping Centre and Edinburgh Airport. There is also easy access to a number of amenit...",https://www.rightmove.co.uk/properties/168083540#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168083540,"SouthSide Property Management, Edinburgh",50169,Added on 10/10/2025,2025-10-10T13:57:12Z,,EH14,2025-10-17T01:45:18.250257,"{'let available date': '24/11/2025', 'deposit': '£1,995', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,17.53,29.3,,70.21,56.8,
167367005,1795,"£1,795 pcm",monthly,Maisonette,4,2.0,"Carrick Knowe Road, Edinburgh, EH12","This 4 bedroom upper maisonette flat in a quiet pocket of Edinburgh is perfect for families. . Comprises: spacious lounge, newly fitted dining kitchen, 2 bedrooms, family bathroom. The upper floor offers 2 further loft bedrooms - one with ensuite shower room. .GCH. DG. Available now. ",https://www.rightmove.co.uk/properties/167367005#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167367005,"Aquila Management Services, Airdrie",239960,Reduced on 10/10/2025,2025-09-24T14:29:02Z,,EH12,2025-10-17T01:45:18.250264,"{'let available date': 'Now', 'deposit': '£1,795', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,11.01,17.2,28.3,65.13,45.0,76.2
168082304,1550,"£1,550 pcm",monthly,Flat,3,,"Figgate Street, Edinburgh, EH15 1HL","Furnished Accommodation:- Newly refurbished, 3 bedroom ground floor flat in the heart of Portobello. The property comprises of: open plan livingroom/kitchen, bathroom and 3 double bedrooms. The kitchen benefits from washing machine, gas cooker and fridge freezer. The property further benefits fro...",https://www.rightmove.co.uk/properties/168082304#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168082304,"Direct Lettings (Scotland) Ltd, Edinburgh",100825,Added on 10/10/2025,2025-10-10T13:39:55Z,,EH15,2025-10-17T01:45:18.250270,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,6.08,10.9,27.8,89.27,61.3,135.3
166453415,1595,"£1,595 pcm",monthly,Detached,4,3.0,"Penny Crescent, Cowglen, Glasgow, G43 1DR","PART-FURNISHED / AVAILABLE OCTOBER - Clyde Property are delighted to present this beautifully presented four-bedroom detached home, built in 2020 by Persimmon Homes. This exceptional family home offers stylish and flexible accommodation arranged over two levels and is perfectly suited for modern ...",https://www.rightmove.co.uk/properties/166453415#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166453415,"Clyde Property, Clarkston - Lettings",283025,Reduced on 10/10/2025,2025-09-01T16:15:05Z,,G43,2025-10-17T01:45:18.250275,"{'let available date': 'Now', 'deposit': '£3,000', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,86.07,66.5,95.1,8.97,14.4,35.5
168080279,1500,"£1,500 pcm",monthly,Flat,2,1.0,"dudley drive, Glasgow, G12 9RZ","ACTDudleyDrive - Available Now! - Zone are proud to present his immediately impressive and immaculately presented fully furnished, two-bedroom tenement flat occupies a prominent third floor position within a traditional red sandstone building and is located in the highly desirable and convenient ...",https://www.rightmove.co.uk/properties/168080279#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168080279,"Zone, Glasgow",71789,Added on 10/10/2025,2025-10-10T13:10:52Z,,G12,2025-10-17T01:45:18.250282,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",7879.0,732.0,True,,79.26,65.3,90.3,4.35,12.2,53.6
168080096,1600,"£1,600 pcm",monthly,Detached Villa,4,2.0,"8 Westhaugh Road, Stirling, FK9 5GF","A modern detached villa in a very popular location mid way between Stirling and Bridge of Allan. Newly re-decorated and re carpeted the house is presented to a high standard with unfurnished accommodation consisting of hall, lounge, dining room, stylish fitted kitchen, utility, wc/cloaks, master...",https://www.rightmove.co.uk/properties/168080096#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168080096,"Property Bureau, Stirling",45210,Added on 10/10/2025,2025-10-10T13:08:36Z,,FK9,2025-10-17T01:45:18.250288,"{'let available date': 'Ask agent', 'deposit': '£2,400', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,69.23,56.5,206.7,53.13,38.4,
168079916,1500,"£1,500 pcm",monthly,Flat,2,1.0,"Virginia Street, City Centre, Glasgow, G1",Macleod Lettings are delighted to bring to market this fabulous large two bedroom property in the heart of Glasgow's bustling Merchant City.,https://www.rightmove.co.uk/properties/168079916#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168079916,"MACLEOD LETTINGS, Glasgow",119962,Added on 10/10/2025,2025-10-10T13:05:05Z,,G1,2025-10-17T01:45:18.250293,"{'let available date': 'Now', 'deposit': '£1,800', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",872.0,81.0,True,,74.95,60.1,61.0,1.77,5.5,16.2
167661656,1495,"£1,495 pcm",monthly,Flat,2,1.0,"80 Barrington Drive, 1/1 Glasgow G4 9ET",Impressive 2 bedroom unfurnished flat set within a desirable location close to both the West End and city centre.,https://www.rightmove.co.uk/properties/167661656#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167661656,"Property Bureau, Bearsden",69431,Reduced on 10/10/2025,2025-10-01T12:47:55Z,,G4,2025-10-17T01:45:18.250299,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,75.08,58.8,112.6,1.42,7.1,15.2
168077864,1950,"£1,950 pcm",monthly,Flat,2,2.0,"Bowmont Terrace, Flat 2-1, Dowanhill, Glasgow, G12 9LP","UNFURNISHED / AVAILABLE NOW - Situated within a desirable, Downhill address and held within a beautiful, blonde sandstone townhouse ; this impressive, two-bedroom, second floor conversion offers attractive and fully renovated accommodation and enjoys fantastic proximity to amenities on Byres Road...",https://www.rightmove.co.uk/properties/168077864#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168077864,"Clyde Property, Westend - Lettings",283052,Added on 10/10/2025,2025-10-10T12:34:26Z,,G12,2025-10-17T01:45:18.250307,"{'let available date': 'Now', 'deposit': '£3,900', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,79.26,65.3,90.3,4.35,12.2,53.6
168073664,1550,"£1,550 pcm",monthly,Flat,2,2.0,"Meadow Place Road, Edinburgh, EH12",DEPOSIT £1550 - A two bed unfurnished flat in Edinburgh. TO BOOK A VIEWING ONLINE PLEASE FILL IN THE CONTACT AGENT FORM.,https://www.rightmove.co.uk/properties/168073664#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168073664,"DJ Alexander, Edinburgh",29310,Added on 10/10/2025,2025-10-10T11:35:28Z,,EH12,2025-10-17T01:45:18.250324,"{'let available date': '27/10/2025', 'deposit': '£2,325', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,11.01,17.2,28.3,65.13,45.0,76.2
168069818,1850,"£1,850 pcm",monthly,Flat,2,1.0,"Chester Street, West End, Edinburgh, EH3","A beautifully-presented, first floor, two bedroom property located in the prestigious West End of the city, only a five minute walk to Princes Street.",https://www.rightmove.co.uk/properties/168069818#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168069818,"Belvoir, Edinburgh",54605,Added on 10/10/2025,2025-10-10T10:40:54Z,,EH3,2025-10-17T01:45:18.250332,"{'let available date': '10/12/2025', 'deposit': '£2,700', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,1.98,4.8,31.6,74.82,57.1,182.4
168069452,1685,"£1,685 pcm",monthly,Apartment,2,2.0,"Stead's  Place, Edinburgh, EH6",SAVE £500----AVAILABLE NOW!!! BRAND NEW BUILT TO RENT| LUXURY APARTMENTS| Two Bedrooms| Two Bathrooms| On Site Management| Pet Friendly| Furnished| WIFI included| Zero deposit option| EPC rating C ,https://www.rightmove.co.uk/properties/168069452#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168069452,"Cording Residential Asset Management Limited, Stead's Place",287915,Added on 10/10/2025,2025-10-10T10:37:30Z,,EH6,2025-10-17T01:45:18.250338,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",755.0,70.0,True,,4.5,10.2,25.4,76.6,60.9,119.8
168068966,1720,"£1,720 pcm",monthly,Apartment,2,2.0,"Stead's  Place, Edinburgh, EH6",SAVE £500----AVAILABLE NOW!!! BRAND NEW BUILT TO RENT| LUXURY APARTMENTS| Two Bedrooms| Two Bathrooms| On Site Management| Pet Friendly| Furnished| WIFI included| Zero deposit option| EPC rating C ,https://www.rightmove.co.uk/properties/168068966#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168068966,"Cording Residential Asset Management Limited, Stead's Place",287915,Added on 10/10/2025,2025-10-10T10:33:56Z,,EH6,2025-10-17T01:45:18.250344,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",776.0,72.0,True,,4.5,10.2,25.4,76.6,60.9,119.8
168068513,1740,"£1,740 pcm",monthly,Apartment,2,2.0,"Stead's  Place, Edinburgh, EH6",SAVE £500*----AVAILABLE NOW!!! BRAND NEW BUILT TO RENT| LUXURY APARTMENTS| Two Bedrooms| Two Bathrooms| On Site Management| Pet Friendly| Furnished| WIFI included| Zero deposit option| EPC rating C ,https://www.rightmove.co.uk/properties/168068513#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168068513,"Cording Residential Asset Management Limited, Stead's Place",287915,Added on 10/10/2025,2025-10-10T10:27:54Z,,EH6,2025-10-17T01:45:18.250349,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",776.0,72.0,True,,4.5,10.2,25.4,76.6,60.9,119.8
168067997,1755,"£1,755 pcm",monthly,Apartment,2,2.0,"Stead's  Place, Edinburgh, EH6",SAVE £500*----AVAILABLE NOW!!! BRAND NEW BUILT TO RENT| LUXURY APARTMENTS| Two Bedrooms| Two Bathrooms| On Site Management| Pet Friendly| Furnished| WIFI included| Zero deposit option| EPC rating C ,https://www.rightmove.co.uk/properties/168067997#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168067997,"Cording Residential Asset Management Limited, Stead's Place",287915,Added on 10/10/2025,2025-10-10T10:18:58Z,,EH6,2025-10-17T01:45:18.250357,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",789.0,73.0,True,,4.5,10.2,25.4,76.6,60.9,119.8
168067136,1850,"£1,850 pcm",monthly,Apartment,3,2.0,"Calton Road, Edinburgh, Midlothian","Stylish three-bedroom (non-HMO) duplex apartment with balcony and allocated parking, tucked away in a peaceful courtyard just off Calton Road, in the very heart of Edinburgh’s historic Old Town. Set over the second and third floors of the building, the property combines light, sp...",https://www.rightmove.co.uk/properties/168067136#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168067136,"Rettie, Edinburgh",59954,Added on 10/10/2025,2025-10-10T10:03:16Z,,,2025-10-17T01:45:18.250363,"{'let available date': 'Now', 'deposit': '£2,050', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",969.0,90.0,True,,0.71,1.9,9.9,75.45,60.0,111.2
167483822,1800,"£1,800 pcm",monthly,House,4,3.0,"Milnwood Crescent, Uddingston, G71","Located in the sought-after area of Uddingston, this beautifully presented four-bedroom detached home from Taylor Wimpey offers the perfect blend of modern living and comfort. Ideal for families or professionals, the property features spacious, well-designed interiors and an attached driveway, pr...",https://www.rightmove.co.uk/properties/167483822#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167483822,"Countrywide Residential Lettings, Hamilton",68155,Reduced on 10/10/2025,2025-09-26T14:47:22Z,,G71,2025-10-17T01:45:18.250368,"{'let available date': 'Now', 'deposit': '£1,900', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,80.05,63.0,97.9,16.23,15.3,42.0
167735543,1550,"£1,550 pcm",monthly,Apartment,2,1.0,"Elsie Inglis Way, Edinburgh, Midlothian","Immaculate, bright and well proportioned ground floor flat flat located in a well maintained factored development in the popular area of Abbeyhill. Accommodation comprises; Bright and large, open plan kitchen/living room, finished with quality engineered wood flooring and offer...",https://www.rightmove.co.uk/properties/167735543#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167735543,"Rettie, Edinburgh",59954,Reduced on 09/10/2025,2025-10-02T19:22:21Z,,,2025-10-17T01:45:19.158534,"{'let available date': '22/10/2025', 'deposit': '£1,800', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",710.0,66.0,True,,1.69,4.1,23.4,89.31,65.3,118.7
168066131,1850,"£1,850 pcm",monthly,Flat,2,2.0,"Ravenscourt, Thorntonhall, Glasgow, G74 5AZ","FURNISHED OR UNFURNISHED / AVAILABLE DATE BY NEGOTIATION - Clyde Property are delighted to present this outstanding first-floor luxury apartment, available to let within the prestigious Ravenscourt development in the highly sought-after village of Thorntonhall. Originally a grand country house, R...",https://www.rightmove.co.uk/properties/168066131#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168066131,"Clyde Property, Clarkston - Lettings",283025,Added on 10/10/2025,2025-10-10T09:48:25Z,,G74,2025-10-17T01:45:19.158566,"{'let available date': '31/10/2025', 'deposit': '£3,700', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,92.7,71.0,139.2,14.84,23.9,81.3
168065768,1650,"£1,650 pcm",monthly,Flat,3,2.0,"Armadale Street, Glasgow, G31","DJ Alexander are delighted to bring to the market this superb three bedroom NON HMO compliant, furnished apartment found within the new Picture House Development in the heart of the ever popular location of Dennistoun, just outside the City Centre. *TO BOOK A VIEWING CLICK ON THE LINK ...",https://www.rightmove.co.uk/properties/168065768#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168065768,"DJ Alexander, Glasgow",37230,Added on 10/10/2025,2025-10-10T09:42:52Z,,G31,2025-10-17T01:45:19.158570,"{'let available date': '29/10/2025', 'deposit': '£2,475', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,73.29,58.3,80.1,5.68,10.4,55.2
166762739,1645,"£1,645 pcm",monthly,Flat,2,1.0,"Newton Terrace Lane, Glasgow, G3",DJ Alexander are excited to present to the market this spacious and exceptionally stylish 2 bedroom mews apartment situated to the west of Glasgow's city centre and in close proximity to the thriving Finnieston locale. *TO BOOK A VIEWING CLICK ON REQUEST DETAILS/EMAIL AGENT*,https://www.rightmove.co.uk/properties/166762739#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166762739,"DJ Alexander, Glasgow",37230,Reduced on 10/10/2025,2025-09-09T11:34:58Z,,G3,2025-10-17T01:45:19.158572,"{'let available date': 'Now', 'deposit': '£2,275', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,76.68,60.8,79.0,1.94,8.6,26.7
167139065,1600,"£1,600 pcm",monthly,Flat,2,1.0,"Broughton Place, Broughton, Edinburgh, EH1","Charming, traditional 2 double bedroom flat located in the city centre.",https://www.rightmove.co.uk/properties/167139065#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167139065,"Easy Let Property, Edinburgh",287948,Reduced on 10/10/2025,2025-09-18T11:49:32Z,,EH1,2025-10-17T01:45:19.158575,"{'let available date': '27/10/2025', 'deposit': '£1,750', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,1.75,4.9,8.8,74.31,56.5,96.6
